0,0,0,0.005287552718073,0,0,0,0.004841897636652,-0.01019636169076,-0.0225900541991,0.023461617529392,0.005259422585368,-0.056091472506523
0.002136030691986,-0.002483877695902,-0.000711500824799,0.002169421873987,-0.003118130844086,-0.001388192176818,-0.000736951828003,0.020548278465867,-0.024949997663498,0.005239546764642,0.011479601264,0.164356127381325,-0.036289885640144
0.005076354404082,-0.004734785489099,0.000105909409402,-0.000652533781249,-0.005940086499322,-0.001594424247741,-0.00084525346756,0.059466648846865,-0.051995284855366,0.031988251954317,-0.069580860435963,0.151757180690765,0.025775160640478
0.012300288030019,-0.010102065021599,0.0031520432699,-0.002470978768542,-0.007758531486615,-4.97996807090062E-05,-1.16825103759766E-05,0.154631182551384,-0.125357925891876,0.044599574059248,-0.105786740779877,0.089300632476807,0.094477146863937
0.032345533033094,-0.024616322834099,0.0053823240737,-0.005592728499323,-0.010880281217396,0.005841135978699,0.003135561943054,0.380678921937943,-0.272836297750473,0.011084862053394,-0.165707513689995,0.096041329205036,0.261379033327103
0.065635674576015,-0.047546138647903,0.006133587057199,-0.01172015350312,-0.017007706221193,0.017410576343537,0.00913542509079,0.5533527135849,-0.431046068668366,0.048070121556521,-0.297498196363449,0.156506642699242,0.559800982475281
0.103229433667025,-0.075636249517302,0.010444481406999,-0.021596292033792,-0.026883844751865,0.031004458665848,0.015738725662232,0.500676155090332,-0.428566992282867,0.079707391560078,-0.234902501106262,0.659254014492035,0.482755810022354
0.130174626762027,-0.097241465723201,0.014511593097602,-0.027540467679501,-0.032828020397574,0.043315827846528,0.021512150764465,0.533747673034668,-0.424375116825104,0.099776551127434,-0.04634602367878,0.19615326821804,0.590859055519104
0.162540057888009,-0.1257445932414,0.019146466958002,-0.038753688335419,-0.044041241053492,0.062297463417054,0.029891431331635,0.567925691604614,-0.509625792503357,0.067494824528694,-0.20164380967617,0.179505825042725,0.780026495456696
0.202924670513084,-0.1523733222106,0.023541625835701,-0.034729015082121,-0.040016567800194,0.08438202738762,0.039844453334808,0.686448752880096,-0.497053563594818,0.051840208470821,0.467339217662811,-0.802760004997253,0.726129353046417
0.238762024331095,-0.183300655138503,0.023754719498999,-0.00347754615359,-0.008765098871663,0.096814185380936,0.045843422412872,0.799286663532257,-0.558378100395203,0.028394373133779,1.13273549079895,-1.27032649517059,0.339556396007538
