Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1636570693.0371783,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.0621698,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.0872526,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.1121805,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.1371527,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.162175,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.187224,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.2122235,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.2371888,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.2621634,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.2874565,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.312306,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.3374152,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.3621812,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.3872097,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.4123397,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.437185,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.4622042,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.4872603,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.512189,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.5371373,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.562611,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.5874033,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.612146,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.6371946,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.6621454,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.6873972,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.71216,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.7371466,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.7621465,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.7871587,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.8123248,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.8371935,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.8621426,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.88721,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.9134288,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.9371984,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.9621503,0.0,0.0,0.0,0.0,0.0,0.0
1636570693.987195,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.0121255,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.0372808,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.0621383,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.0874317,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.1122913,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.1388628,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.1621647,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.1872563,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.2123694,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.2371848,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.262173,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.2871845,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.3122435,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.3373315,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.3626912,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.387309,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.4121757,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.437218,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.4621148,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.4872499,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.5121903,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.5371842,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.5621033,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.587324,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.6121974,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.637181,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.6622024,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.687288,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.712103,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.737198,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.7621484,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.7872562,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.8121424,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.8372219,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.862146,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.8874493,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.9121394,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.9371305,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.9621382,0.0,0.0,0.0,0.0,0.0,0.0
1636570694.9874587,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.0121565,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.037104,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.0621822,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.0874758,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.1122854,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.137244,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.1621351,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.1874073,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.212164,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.2372599,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.262188,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.288587,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.3121705,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.3373723,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.362259,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.3877466,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.4122577,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.4372041,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.4622269,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.4872415,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.5121741,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.5371947,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.5621774,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.587828,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.6122918,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.6371868,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.662139,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.6873925,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.7121348,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.7372549,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.76214,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.7871535,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.8123355,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.8371925,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.8620996,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.887336,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.9122934,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.9371626,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.9621964,0.0,0.0,0.0,0.0,0.0,0.0
1636570695.9874263,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.014544,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.0372772,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.062089,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.087236,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.1121376,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.137245,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.1621518,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.187319,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.2122636,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.237163,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.2621543,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.2873082,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.312225,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.3373904,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.3622377,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.387382,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.4122574,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.4371953,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.4621198,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.4873958,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.5121725,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.5372384,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.5621426,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.587487,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.6121564,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.6371815,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.6621919,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.6871614,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.7122457,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.7371435,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.7621496,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.787394,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.8121135,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.8372097,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.8622482,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.8873932,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.9121225,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.9373538,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.962152,0.0,0.0,0.0,0.0,0.0,0.0
1636570696.9873855,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.0121815,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.0372188,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.0621173,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.0873518,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.1123474,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.137176,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.162217,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.1872895,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.212253,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.2372422,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.2622037,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.2872844,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.3121893,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.3375323,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.362122,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.3877702,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.4122763,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.4371524,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.462124,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.4871242,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.5123172,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.5372536,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.5622382,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.5871716,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.6122172,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.6372392,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.6621258,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.6874428,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.7123263,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.7371652,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.7621644,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.7873995,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.813117,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.837207,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.8621683,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.8871322,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.9122665,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.9371924,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.9621565,0.0,0.0,0.0,0.0,0.0,0.0
1636570697.9872577,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.014983,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.0371697,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.062195,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.0871427,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.112222,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.137274,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.1621568,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.1872058,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.212345,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.2372017,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.2622159,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.287165,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.312251,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.33724,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.3621423,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.387188,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.412227,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.4371977,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.46227,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.4871876,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.513377,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.537251,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.5621204,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.5873864,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.6127114,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.6371944,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.6621323,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.6871068,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.7121992,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.7372117,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.7644928,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.787417,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.8123188,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.837312,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.8621683,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.8873246,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.9120803,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.937173,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.9621396,0.0,0.0,0.0,0.0,0.0,0.0
1636570698.9871585,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.0122151,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.0372925,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.062243,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.0878062,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.1122944,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.1372879,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.1621737,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.187232,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.2122104,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.237287,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.2621534,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.2881353,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.3121607,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.337799,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.3632076,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.387379,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.4121196,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.4371595,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.4621232,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.487252,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.5121994,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.5371284,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.562132,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.5871696,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.6121964,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.6371715,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.6621737,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.6871724,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.712167,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.738483,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.7622178,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.7872026,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.8122137,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.83713,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.8621392,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.8872092,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.9122047,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.937133,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.962133,0.0,0.0,0.0,0.0,0.0,0.0
1636570699.9873385,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.0123296,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.0371644,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.0622442,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.0872777,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.1121788,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.1371713,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.1645164,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.1872914,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.2122412,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.2371917,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.2648017,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.2871623,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.3121212,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.3371987,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.362207,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.3871498,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.412209,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.437228,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.4622102,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.4871435,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.5121946,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.537214,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.562171,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.5874553,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.6122391,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.6371558,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.6621697,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.687359,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.7121685,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.7371736,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.762148,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.7871702,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.8122709,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.8371427,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.862179,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.8872557,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.9123344,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.937166,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.9621515,0.0,0.0,0.0,0.0,0.0,0.0
1636570700.9873202,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.0122285,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.0372007,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.06213,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.087381,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.1121652,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.13727,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.1621537,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.187198,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.2123158,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.2371595,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.26222,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.287166,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.3121524,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.337268,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.3623025,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.3872979,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.4121869,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.4375384,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.4621305,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.4871895,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.5121744,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.5376983,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.5621722,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.587245,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.6122582,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.6377296,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.662138,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.6874127,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.712274,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.7371879,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.7621357,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.7871747,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.812428,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.8372476,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.8621426,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.88725,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.9122403,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.9372025,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.9622688,0.0,0.0,0.0,0.0,0.0,0.0
1636570701.9875872,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.0124805,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.0372381,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.0622642,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.0871341,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.112198,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.137248,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.1623182,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.1872623,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.2122166,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.2371902,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.2631638,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.2872682,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.3122308,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.3371565,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.362128,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.3873093,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.4122021,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.4372342,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.4623258,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.4871073,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.5123253,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.5371606,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.56221,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.5871315,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.6122093,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.6372435,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.6622286,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.687377,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.7122583,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.7372653,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.7621531,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.7871602,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.812167,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.8372357,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.8622324,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.8872569,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.91223,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.9371774,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.962112,0.0,0.0,0.0,0.0,0.0,0.0
1636570702.987412,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.0122278,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.0371897,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.0639222,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.0871515,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.112173,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.137273,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.1622066,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.1872115,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.2122397,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.2371833,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.2621827,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.2871413,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.3122623,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.3373485,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.3624806,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.3871818,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.4121943,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.4371593,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.4621422,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.4872706,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.512133,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.5371664,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.562155,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.5872867,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.6121368,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.6371357,0.0,0.0,0.0,0.0,0.0,0.0
1636570703.6621594,0.0,0.0,0.0,0.0,0.0,0.0
