Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,position_2,position_3,position_4,position_5,position_6,position_7,position_8,position_9,position_10,position_11,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,velocity_7,velocity_8,velocity_9,velocity_10,velocity_11,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6,effort_7,effort_8,effort_9,effort_10,effort_11
1636570749.928299,11603,1636570749,941696834,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee']",-0.2617040276527405,1.0490282773971558,-2.171207904815674,0.1759033203125,0.9490345120429993,-1.7069090604782104,-0.17218804359436035,0.9726223945617676,-1.7137678861618042,0.15558016300201416,1.0662562847137451,-2.147723436355591,-0.67447829246521,-1.7923269271850586,0.8558238744735718,0.39470139145851135,-0.056091345846652985,0.027862548828125,-0.5708688497543335,0.2165077179670334,0.017106488347053528,0.7628403902053833,-0.36631840467453003,0.27321556210517883,0.5969902276992798,-4.418552398681641,-1.0906298160552979,10.269783973693848,4.1285929679870605,38.90673065185547,-6.885560989379883,3.5914952754974365,48.720497131347656,-1.8738912343978882,-2.5014584064483643,-1.1669520139694214
1636570749.990414,11604,1636570750,1696578,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee']",-0.26546603441238403,0.8839089870452881,-1.9554119110107422,0.20232141017913818,0.9466931223869324,-1.7036972045898438,-0.19991427659988403,0.9861118793487549,-1.7117865085601807,0.17444372177124023,0.9601871371269226,-1.9655630588531494,0.25614893436431885,-2.269530773162842,4.440577983856201,0.6199702024459839,0.11889432370662689,-0.11914987862110138,-0.38136810064315796,0.433532178401947,-0.050009988248348236,0.3078513741493225,-1.6481032371520996,4.80587100982666,3.2347514629364014,2.594353675842285,-1.629598617553711,3.4866392612457275,5.137840270996094,37.512306213378906,-1.5633604526519775,2.262648582458496,48.454261779785156,-2.706613540649414,3.340230703353882,-1.1635504961013794
1636570750.0409505,11605,1636570750,61696834,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee']",-0.20947659015655518,0.7838597297668457,-1.7100069522857666,0.23063594102859497,0.95574551820755,-1.7013643980026245,-0.22649931907653809,1.0097357034683228,-1.7154775857925415,0.1723841428756714,0.871368944644928,-1.7230823040008545,1.2153854370117188,-0.6618385910987854,3.0276989936828613,0.45727476477622986,0.22221317887306213,0.03852243348956108,-0.5116528272628784,0.4005974531173706,-0.005688291043043137,-0.46733731031417847,-1.3511627912521362,4.154119491577148,2.0272889137268066,0.7054608464241028,3.04089093208313,-2.772353410720825,4.9877471923828125,40.31883239746094,7.001335620880127,-0.8431439995765686,45.834556579589844,-4.37729549407959,0.8967825174331665,-0.868929922580719
1636570750.1144485,11606,1636570750,115696706,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee']",-0.1637800931930542,0.8053089380264282,-1.6946351528167725,0.2750937342643738,1.0960471630096436,-1.8618570566177368,-0.26576483249664307,1.139255404472351,-1.866446852684021,0.1332411766052246,0.8694003224372864,-1.682096242904663,1.1767385005950928,0.3708243668079376,-0.06628788262605667,-0.9343626499176025,3.3318488597869873,-3.62890625,0.8855135440826416,2.9727020263671875,-5.176609992980957,-0.74553382396698,0.025039900094270706,0.16870857775211334,-2.7040979862213135,1.0081011056900024,31.263805389404297,3.0395681858062744,-6.5953049659729,-3.291959524154663,0.40877360105514526,-4.484595775604248,-4.863125324249268,-3.094169855117798,-5.935632228851318,36.11461639404297
1636570750.1702623,11607,1636570750,181696834,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee']",-0.12603718042373657,0.8323377370834351,-1.6990612745285034,0.27757149934768677,1.301112174987793,-2.1262130737304688,-0.2424619197845459,1.2800089120864868,-2.138744592666626,0.10925471782684326,0.870550811290741,-1.686123013496399,0.44305145740509033,0.4866058826446533,-0.05342055857181549,-0.8663372993469238,3.269972324371338,-3.0366952419281006,1.0155885219573975,2.0516812801361084,-3.54178524017334,-0.6520242691040039,0.08867552876472473,-0.04104429483413696,-7.10900354385376,-0.5468437671661377,37.06355285644531,-0.8144912123680115,-2.692882537841797,-1.100521445274353,2.4987235069274902,-3.37207293510437,-1.1178072690963745,7.181309223175049,-2.9583215713500977,39.347965240478516
1636570750.22689,11608,1636570750,244711746,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee']",-0.08748030662536621,0.853384256362915,-1.7016658782958984,0.1935153603553772,1.3661816120147705,-2.1449244022369385,-0.13492918014526367,1.268059492111206,-2.167107105255127,0.08609205484390259,0.8651626706123352,-1.689877986907959,0.4094727337360382,0.3776540756225586,0.05056300759315491,-1.7771103382110596,0.5662063360214233,1.0322858095169067,1.5936048030853271,-0.43682605028152466,0.9221117496490479,-0.4944056570529938,0.015702804550528526,0.029140358790755272,-9.580933570861816,-1.820020079612732,38.67800521850586,-2.8186020851135254,3.5644497871398926,-2.059627056121826,2.3860299587249756,2.4841229915618896,-2.1235928535461426,11.76913833618164,-0.8331376910209656,38.36558151245117
1636570750.2879837,11609,1636570750,301716802,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee']",-0.05296754837036133,0.8714652061462402,-1.702896237373352,0.08638739585876465,1.3854219913482666,-2.11112904548645,-0.03221076726913452,1.2417837381362915,-2.1504571437835693,0.06305807828903198,0.8584770560264587,-1.6909805536270142,0.7264506816864014,0.2691441774368286,-0.04838145896792412,-1.7258784770965576,-0.26545625925064087,0.5872544050216675,1.662718415260315,-0.836800217628479,0.3217625617980957,-0.2197788953781128,-0.21468958258628845,-0.06006229668855667,-13.343240737915039,-1.2199574708938599,38.50522232055664,-0.36742034554481506,-1.8182015419006348,-0.9899774789810181,1.484483003616333,-1.7908484935760498,-0.9020341038703918,10.025135040283203,0.6093180179595947,41.20273208618164
1636570750.3504777,11610,1636570750,358696770,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee']",-0.023960232734680176,0.8795757293701172,-1.6989654302597046,0.00844883918762207,1.2388238906860352,-1.9513872861862183,0.043063461780548096,1.0930300951004028,-1.978459358215332,0.038376569747924805,0.8377744555473328,-1.6833745241165161,0.326900839805603,0.1292554885149002,0.23853279650211334,-0.43583354353904724,-3.811675548553467,4.615767002105713,0.6115281581878662,-3.256850481033325,5.039772987365723,-0.4371938109397888,-0.33498525619506836,0.18036814033985138,-14.960100173950195,-1.6217385530471802,37.07681655883789,-1.2923946380615234,3.378127336502075,-0.7081668376922607,1.6432782411575317,3.375171422958374,-0.9397382140159607,12.12527084350586,2.893634080886841,43.814430236816406
1636570750.4067934,11611,1636570750,424706882,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee']",0.004201173782348633,0.8864272832870483,-1.6878122091293335,-0.02199852466583252,1.0486290454864502,-1.6818541288375854,0.05318593978881836,0.9369851350784302,-1.6963188648223877,0.0029599666595458984,0.81304532289505,-1.678884506225586,0.5037281513214111,0.05820688605308533,0.1298569291830063,-0.1942620426416397,-1.5502209663391113,1.5865294933319092,-0.11718344688415527,-2.222757339477539,4.033735752105713,-0.519892692565918,-0.5519614219665527,0.27505770325660706,-16.90862274169922,-4.481167316436768,38.60542297363281,3.9131550788879395,-11.70364761352539,27.894214630126953,1.0029749870300293,1.4128048419952393,-1.0996532440185547,14.785792350769043,1.7283762693405151,45.54910659790039
1636570750.478742,11612,1636570750,481706818,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee']",0.015070855617523193,0.984284520149231,-1.8284590244293213,0.009081125259399414,1.0328338146209717,-1.690290927886963,0.020914554595947266,0.927470326423645,-1.6542781591415405,-0.0004253387451171875,0.872717559337616,-1.8163515329360962,-0.10568569600582123,2.3492934703826904,-4.485321998596191,0.20199650526046753,-0.35135167837142944,-0.0334676131606102,-0.544163703918457,0.24815252423286438,-0.14033278822898865,-0.37469783425331116,1.3501684665679932,-4.51716423034668,-1.2893458604812622,-8.681605339050293,-4.221707820892334,23.712743759155273,-9.855949401855469,33.7026481628418,-20.864662170410156,6.913611888885498,42.34015655517578,-2.9370524883270264,-4.48291015625,-3.7814581394195557
